HELI_IDENT	RMK_SEQ	REMARKS	CYCLE_DATE
GM68553	12	ST. IF DISORIENTED, TO AVOID RANGE,      FLY EAST AT 200FT AGL/ NO FASTER THAN 60KTS, AVOIDING BUILT UP AREAS IF POSSIBLE AND      REPORT TO GRAF RADIO AND GAAFTOWER.  F. PILOTS UNFAMILAR WITH ROUTES SHOULD RECIEVE BRIEFING AT GAAF OPS.  G	200208



GM68553	13	. GRAF MAIN PAD (QA 08921046) -        1. FOR CODE PICK UP/DROP OFF (0-6 OR HIGHER UNLESS APPROVED THROUGH GRAF OPS).       2. PAD IS LOCATED ON GOLF COURSE. GOLFERS SHOULD STOP PLAY WHEN HELIPAD IS IN USE.          REPORT PROBLEMS TO HQ EO	200208



GM68553	14	C.       3. PAD IS SMALLER THAN STANDARD.       4. FOR OVERFLOW PARKING USE GAAF.       5. REPORT WHEN CROSSING CHECKPOINT A (QA 9420984).  H. GRAF MEDEVAC PAD (QA 10231026) -        1. FOR MEDEVAC AND MEDEVAC ORIENTATION ONLY.       2. APP	200208



GM68553	15	/DEP PATH IS OVER SPORTS FIELD WITH LIGHTING, USE CAUTION FOR PEOPLE AND POLES. 3. OVERFLOW PARKING IS TO THE SOUTH IF REQUIRED AT PILOTS DISCRETION.	200208



GM70181	1	CAUTION - EXTENSIVE V/STOL OPERATIONS AT ALL TIMES. TRAFFIC PATTERN - VFR TRAFFIC PATTERN NORTH OF RUNWAY ONLY. MISCELLANEOUS - FOR SPECIAL NOTES, SEE GENERAL DATA.	200204



GM70181	2	ARRIVALS - CONTACT GUTERSLOH AP CON FOR CLEARANCE TO ENTER CTLZ. FROM CTLZ BOUNDARY PROCEED VIA CRP AT 25O FT AGL TO AIRPORT BOUNDARY. CONTACT TOWER AT CRP. DEPARTURES - DAY: CONTACT GUTERSLOH TOWER AND PROCEED TO CRP AT 250 FT AGL, THEN	200204



GM70181	3	PROCEED TO CTLZ BOUNDARY AS DIRECTED BY GUTERSLOH APP CON. NIGHT: CLIMB ON RUNWAY DIRECTION TO 500 FT AGL BEFORE TURNING FOR CRP. CONTINUE CLIMB TO ARRIVE AT CRP AT 1000 FT AGL.	200204



GM71150	1	RESTRICTED - AVOID TRAFFIC PATTERN OF CIVIL AIRFIELD OCHSENFURT 1600FT MSL. AVOID OVERFLYING THE COMMUNITIES OF HEUCHELHOF, GIEBELSTADT, ACHOLSHAUSEN, THUECKELHAUSEN, HOHENSTADT, OCHSENFURT, THE HOSPITAL ON THE HILLTOP SE OF OCHENFURT, AND	200204



GM71150	2	OTHER BUILT UP AREAS. CAUTION - HIGH PERFORMANCE TERRAIN FOLLOWING FLIGHTS CAN BE EXPECTED AS LOW AS 1000FT AGL ALONG NIGHT LOW LEVEL ROUTE SS+30-2300Z++. SEE AP/2 FOR DETAILS.	200204



GM71150	3	TRAFFIC PATTERN - TRAFFIC PATTERN IS SOUTH, F/W AT 2000FT. AND R/W AT 1500FT. NORTH TRAFFIC PATTERN AVBL ON REQUEST, F/W AT 2000FT, R/W AT 1500FT. CH-47 ACFT MAY USE F/W TFC PAT.	200204



GM71150	4	MISCELLANEOUS - ON WEEKENDS MONITOR GIEBELSTADT INFO 122.5 VHF FOR GERMAN ADVISORY OF CIVIL AIRCRAFT AND GLIDERS USING AIRFIELD. ARRIVING AIRCRAFT SHALL ESTABLISH RADIO CONTACT PRIOR TO REACHING COMPULSORY REPORTING POINTS.  VFR REPORTING P	200204



GM71150	5	OINTS AS FOLLOWS:  PYRAMID        NV 809 967     N49 37 05     E010 07 09  SIERRA           NV 727 892     N49 33 05     E010 00 16  RIVER             NA 711 103     N49 44 26     E009 59 12  KILO                 NA 596 087     N49 43 40	200204



GM71150	6	E009 49 35  WHISKEY        NV 581 938     N49 35 37     E009 48 14  FOR SPECIAL NOTES, SEE GENERAL DATA.	200204



GM73322	1	RESTRICTED - DO NOT OVERFLY LAMPERTHEIM, FRANKENTHAL, SANDHOFEN, SCHARHOF, BLUEMNAU, OR NEUSCHLOSS. AVOID DIRECT OVERFLIGHT OF BASF CHEMICAL PLANT COMPLEX AT (MV582878). AVOID OVERFLYING AREA NORTH OF EAST/WEST AUTOBAHN (E12), SOUTH OF THE	200204



GM73322	2	ANTENNA FARM ROUTE AND LAMPERTHEIM RANGES: EXCEPT FOR ARRIVAL ROUTE VIA CRP KAISERSLAUTERN AND CRP HEIDE. NOISE ABATEMENT - QUIET HOURS OBSERVED TUE AND THU 1000-1200Z++. NO CLSD TFC.	200204



GM73322	3	MISCELLANEOUS - REPORT ALTITUDE WHEN CROSSING ALL CRPS ON DEPARTURE OR ARRIVAL.MONITOR COLEMAN ADVSY FREQUENCY AND CONTACT RANGE CONTROL FM 47.3 PRIOR TO ENTERING RANGE AREAS FOR SPECIAL COORDINATION. SPECIAL INSTRUCTIONS FOR ENTRY INTO LAM	200204



GM73322	4	PERTHEIM TRAINING AREA LOCATED AT COLEMAN AIRFIELD BASE OPS. FOR SPECIAL NOTES, SEE GENERAL DATA. ARRIVALS - ARRIVALS USING CRP FRANKENTHAL OR MUTTERSTADT SHALL MAINTAIN 1300FT M	200204



GM73322	5	SL OR ABOVE UNTIL CRP RHEIN RIVER BRIDGE OR ENTERING TRAFFIC PATTERN. LIGHT AIRCRAFT ARRIVALS USING CRP LORSCH VIA NCRP ANTENNA FARM AND CRP HEIDE SHALL FLY IN A STRAIGHT LINE TO AIRFIELD TO AVIOD AREAS OF LAMPERTHEIM AND NEUSCHLOSS. HELICO	200204



GM73322	6	PTER ARRIVALS USING CRP LORSCH MUST FOLLOW THE AUTOBAHN (A67) TO CRP KAISERSLAUTERN AND FOLLOW THE ARRIVAL ROUTE VIA HEIDE. ARRIVALS USING CRP KAISERSLAUTERN MUST FOLLOW THE NORTHWESTERN HIGH TENSION LINE, 0.2 NM WEST OF CRP KIASERSLAUTERN	200204



GM73322	7	UNTIL REACHING HEIDE. MAINTAIN 1300FT OR ABOVE UNTIL CRP HEIDE. DEPARTURES - DEPARTURE USING FRANKENTHAL OR MUTTERSTADT SHALL NOT CROSS THE AUTOBAHN (E12) EXCEPT AT CRP FRANKENTHAL. CLIMB AT MAX RATE UNTIL REACHING 1300FT. H	200204



GM73322	8	ELICOPTER DEPARTURES USING CRP LORSCH, MUST FOLLOW THE DEPARTURE ROUTE VIA CRP HEIDE AND CRP KAISERSLAUTERN, THEN FOLLOW THE AUTOBAHN (A67) TO CRP LORSCH. CLIMBAT MAX RATE UNTIL REACHING 1300FT.	200204



GM87318	1	MISCELLANEOUS - FOR SPECIAL NOTES, SEE GENERAL DATA. ARRIVALS -ALL ARRIVALS MUST ESTABLISH CONTACT WITH NURNBERG TOWER AT LEAST 5 MINUTES PRIOR TO THE COMPULSORY REPORTING POINTS (CRP). ARRIVALS FROM THE SOUTH AND	200205



GM87318	2	SOUTHEAST SHOULD AVOID ENTRY OF THE SOUTHERN PORTION OF THE NURNBERG CONTROL ZONE (FEUCHT AREA).	200205



GM90966	1	RESTRICTED - MINIMUM PATTERN ALTITUDE WITHIN CTLZ IS 500FT AGL. AVOID OVERFLIGHTOF VILLAGES. MISCELLANEOUS - SPECIAL VFR (MINIMA) - R/W: CLEAR OF CLOUDS AND 1NM. FOR SPECIAL	200206



GM90966	2	NOTES, SEE GENERAL DATA. ARRIVALS - ARRIVING AIRCRAFT SHALL ESTABLISH RADIO CONTACT WITH SPANGDAHLEM TOWER AT LEAST 5 MINUTES PRIOR TO REACHING CRP NATTENHEIM OR CRP HEIDWEILER.	200206



GM90966	3	DEPARTURES - DEPARTURES PROCEED IN THE OPPOSITE DIRECTION TO CRP NATTENHEIM OR CRP HEIDWEILER AS DIRECTED BY THE TOWER TO DEPART THE CTLZ.	200206



GM97074	1	RESTRICTED - AVOID OVERFLYING OF VILLAGES AND SHADED CIRCLE. CAUTION - LIGHT ACFT AND GLIDER FLYING SAT, SUN AND HOLIDAYS SR-SS UP TO 5000FT MSL 5 NM RADIUS OF AIRPORT. PARACHUTE JUMPING SAT 1100Z-SS, SUN AND HOLIDAYS SR-	200204



GM97074	2	SS UP TO FL70 2 NM RADIUS OF AIRPORT. CLUB FREQ SAT, SUN AND HOLIDAYS 123.5. MISCELLANEOUS - FOR SPECIAL NOTES, SEE GENERAL DATA. ARRIVALS - HELICOPTERS ARRIVING FORM THE WEST CONTACT MENDIG TOWER 10 MILES WEST	200204



GM97074	3	FOR ARRIVAL ROUTING. DEPARTURES - DEPARTURES SHALL BE FLOWN AS DIRECTED BY MENDIG TOWER.	200204



GM99984	1	RESTRICTED - NO NORTH TRAFFIC. H24 PPR FOR TRANSIENT AIRCRAFT. CLOSED TO F/W TRAFFIC. DEPARTING RWY 27, MAINTAIN RWY HEADING TO AVOID OVERFLIGHT OF GELDERSHEIM UNTIL PASSING POWER LINES. LEAVING TRAFFIC PATTERN, CLIMB TO 1500FT MIN ALT.	200206



GM99984	2	CAUTION - OVERRUNS UNUSABLE. USE CAUTION, TRACK VEHICLES TRAINING OFF BOTH ENDS OF RUNWAY. NOISE ABATEMENT - CAUTION-WEATHER PERMITTING, THE FOLLOWING NOISE ABATEMENT PROC	200206



GM99984	3	EDURES MUST BE FOLLOWED.   A. AVOID OVERFLYING WITHIN 1.5KM OF THE NUCLEAR POWERPLANT AT GRAFENRHEINFELD (NA     8539, 3.5NM SSE OF FIELD) BELOW 2700FT.  B. AVOID OVERFLYING THE MILITARY HOUSING AREA AND APARTMENT COMPLEX (1000 METERS EAST	200206



GM99984	4	OF THE FIELD).  C. AVOID OVERFLYING THE TOWN OF GELDERSHEIM (SW CORNER OF THE FIELD). MISCELLANEOUS - TRAFFIC PATTERN IS SOUTH (NO NORTH TRAFFIC): 1500FT DOWNWIND, 11	200206



GM99984	5	00FT BASE, NVG DOWNWIND AND BASE 1100FT.  A. LANDING RWY 09, FLY BASE ON WEST SIDE OF POWER LINES.  B. LANDING RWY 27, FLY LEFT BASE ALONG EASTERN EDGE OF ADA SITE.  PARKING PADS ARE 80FT ON CENTER. PADS 1 AND 3 ARE UNUSABLE. FIRST AVAILABL	200206



GM99984	6	E PAD IS 4.  ARRIVALS CONTACT SCHWEINFURT ADVISORY PRIOR TO NCRP.  LOCATION OF NCRP:  POINT                                            MGRS        LAT LONG  NORTH        NA 791 562          N50 09 09.84         E010 0	200206



GM99984	7	6 26.07  (RAILROAD OVERPASS)  WEST                                            NA750 466          N50 0400.98         E010 02 52.71  (A7 AND 303 INTERSECTION) SOUTH                       NA 804 395          N50 00 08.60         E010 07 18.	200206



GM99984	8	93  (B19 AND A70 INTERSECTION)  FOR SPECIAL NOTES, SEE GENERAL DATA.	200206



GM99986	1	RESTRICTED - WINDS PERMITTING, APPROACH HEADING 270  AND DEPART 090 . NO HOVERING OR PARKING WEST OF WESTERN HELIPAD. AVIOD OVERFLYING OF BUILT UP AREAS. FLIGHTS ARE PROHIBITED OVER THE CITY OF WURZBURG, RANDERSACKER, GERBRUNN, AND THE 'HIG	200502



GM99986	2	H RISE' COMPLEX OF HEUCHELHOF SOUTH OF THE EAST-WEST AUTOBAHN A3 BELOW 2000FT AGL BY JET AIRCRAFT AND 1000FT AGL BY PROP AIRCRAFT HELICOPTERS. CAUTION - KITE FLYING SOUTH SIDE OF GERBRUNN. DO NOT OVERFLY ROMAN HILL FIRING R	200502



GM99986	3	ANGE SOUTH OF OSCAR ROUTE, TIMES OF ACTIVITY AVAILABLE THROUGH GIEBELSTADT TOWEROR OPERATIONS. MISCELLANEOUS - MEDICAL EVACUATION AIRCRAFT CONTACT WURZBURG HOSPITAL ON 30.75 F	200502



GM99986	4	OR COORDINATION. ARRIVAL AND DEPARTURE WILL BE VIA CRP NOVEMBER OR OSCAR.  VFR REPORTING POINT LOCATIONS  REPORTING POINT        MGRS                LOCATION  OSCAR                             NA 770143        N49 46 34E010 04 10      FORSP	200502



GM99986	5	ECIAL NOTES, SEE GENERAL DATA.	200502



GM99999	1	RESTRICTED - NO-FLY AREAS: A. RONNEBURG CASTLE (NA044654) 1 KM RADIUS TO 1500FT AGL. B. COMMUNITY AREA CONSISTING OF WALDSIEDLUNG, ROMMELHAUSEN, HIMBACH, HAINCHEN, AND LIMESHAIN, BOUNDED BY MA970700-MA970670-NA010670-NA010700, TO 1500FT MSL	200204



GM99999	2	. C. EXCEPT IN EMERGENCIES, OVERFLIGHT OF ALL POPULATED AREAS IS PROHIBITED. ALLINADVERTANT OR SAFETY RELATED OVERFLIGHTS WILL BE REPORTED IMMEDIATELY TO BUDINGEN ADVISORY.	200204



GM99999	3	CAUTION - A. HILL MASS SOUTH 1100FT MSL. B. LIGHTED TV TOWER 1.5 NM EAST, 300FT AGL. C. POWER LINES 1.5 NM WEST AND 0.2 NM SOUTH, 100FT AGL. D. 9FT FENCE ALONG HELIPORT BOUNDARY. E. 40FT TREES ALONG FENCE LINE TO THE NE, N, NW, AND SE.	200204



GM99999	4	TRAFFIC PATTERN - TRAFFIC PATTERN SOUTH 1000FT MSL. MISCELLANEOUS - LOCATION OF REPORTING POINTS:  POINT                   MGRS LAT                      LONG  GEIGENBERG      NA 074 736       N50 18 52.0	200204



GM99999	5	4       E009 06 14.18  TRACKS                NA 089 652       N50 14 20.00 E009 07 29.31  WEST RIDGE       NA 028 658       N50 14 39.64       E009 02 21.38  SQUARE               NA 034 718       N50 17 53.89       E009 02 51.87  KASER	200204



GM99999	6	NE             NA 074 703       N50 17 05.19       E009 06 13.94  LINDA MA 955 740       N50 19 05.09       E008 56 12.46   STAMP            MA 952 645       N50 13 57.50       E008 55 57.72  TREES      MA 979 606       N50	200204



GM99999	7	11 51.29       E008 58 14.09  FOR SPECIAL NOTES, SEE GENERAL DATA. ARRIVALS - ALL ARRIVALS CONTACT BUDINGEN ADVISORY 5 MINUTES PRIOR TO APPROPRIATECRP FOR HELIPORT ADVISORIES. MAINTAIN 1500FT MSL UNTIL TRAFFIC PATTERN ENTRY. N	200204



GM99999	8	O NORTH TRAFFIC.   A. DAYTIME OPERATIONS (SUNRISE TO SUNSET): 1. NORTH ARRIVALS REPORT CRP GEIGENBERG. 2. SOUTHEAST ARRIVALS REPORT CRP TRACKS. PROCEED VIA CRP KASERNE, BUT AVOID DIRECT OVERFLIGHT OF ARMSTRONG BARRACKS AND CITY BUDINGEN. PA	200204



GM99999	9	SS TO WEST OF BARRACKS. 3. SOUTHWEST ARRIVALS REPORT CRP WEST RIDGE. 4. WEST ARRIVALS REPORT CRP SQUARE.  B. NIGHT TIME OPERATIONS (SUNSET TO SUNRISE): 1. NORTHARRIVALS FOR NVG FLIGHTS ONLY. REPORT CRP GEIGENBERG. ONE-WAY TRAFFIC INBOUND.	200204



GM99999	10	2. SOUTHWEST ARRIVALS FOR NVG FLIGHTS ONLY. REPORT CRP WEST RIDGE. ONE-WAY TRAFFIC INBOUND. 3. WEST ARRIVALS NOT AUTHORIZED FOR ANY AIRCRAFT. 4. SOUTHEAST ARRIVALS/DEPARTURES FOR UNAIDED (NON-NVG) AIRCRAFT ONLY. TWO-WAY TRAFFIC, REPORT CRP	200204



GM99999	11	TRACKS AND CRP KASERNE. NVG FLIGHTS PROHIBITED. AVIOD DIRECT OVERFLIGHT OF ARMSTRONG BARRACKS AND CITY OF BUDINGEN. PASS WEST OF BARRACKS DEPARTURES - A. DAYTIME OPERATIONS (SUNRISE TO SUNSET): ALL DEPARTURES PROCEED V	200204



GM99999	12	IA APPROPRIATE CRP. CLIMB TO 1500FT MSL AS SOON AS POSSIBLE AFTER TAKE-OFF.  B. NIGHTTIME OPERATIONS (SUNSET TO SUNRISE): 1. NORTH DEPARTURES NOT AUTHORIZED FORANY AIRCRAFT. 2. SOUTHWEST DEPARTURES NOT AUTHORIZED FOR ANY AIRCRAFT. 3. WEST	200204



GM99999	13	DEPARTURES, ONE-WAY TRAFFIC OUTBOUND FOR NVG FLIGHT ONLY. REPORT CRP SQUARE OUTBOUND. 4. NVG FLIGHTS TO HANAU - PROCEED OUTBOUND VIA CRP SQUARE TO CRP LINDA TO CRP STAMP. SEE VFR ARR/DEP ROUTES EUROPE, HANAU AAF.	200204



KS00012	1	RESTRICTED - 1 hr PPR fr Tango Security Office M742-3377.  Prk for CINC/CFC acftonly.  All others reposition to K-16 for temp prk.  Dur maj exer only, ctc Tango Twr when instructed by K-16 Twr.	200205



KS00012	2	CAUTION - Wires on N side.  Numerous acft in vcnty.  Mt block com. TRAFFIC PATTERN - Expect Jet Traffic entering pat via CP G at (CG576517), CP H at (CG418432) or CP F at (CG363387).	200205



KS00012	3	MISCELLANEOUS - Dur major exr ctc, Tango Twr prior to turning final or prior to tkof. ARRIVALS - NORTH ARRIVAL - Ctc Seoul Twr at CP DELTA (CG266481) at 1000 ft, de	200205



KS00012	4	send to 800 ft ASAP.  Flw expressway to helipad.  SOUTH ARRIVAL - Ctc Seoul Twr at IP BRAVO (CG320351) at 1000 ft, descend to 800 ft within 1 NM.  Flw expressway to helipad.	200205



KS00012	5	DEPARTURES - Tkof to E only, ctc Seoul Twr immed after tkof.  Proceed to expressway, depart N via CP DELTA or S via IP BRAVO.	200205



KS04498	1	LIGHTING - Thld, rwy, PAPI rwy 05/23. PAPI rwy 05 unuse byd 2 NM fr thld GS 3.3 . FUEL - J8, 115, 24 hr PPR fone M988-3831.  Fuel supply pt S end of Rwy 05.	200511



KS04498	2	RESTRICTED - Opr 24 hr Mon-Fri, 2300-0800Z Sat, Sun, and Hol CAUTION - Unmrk poles and lines 50 ft hi and 1000 ft fr apch end Rwy 23. TRAFFIC PATTERN - F/W 1000 ft.  R/W 800 ft.	200511



KS04498	3	MISCELLANEOUS - All tran acft prk on SE end of ramp next to Rwy 23.  If not in ctc with Sokcho TWR, ctc GND CON 32.30. ARRIVALS - NORTH ARRIVAL - Ctc Sokcho TWR over SOKCHO CITY (DH639291).  Fly hd	200511



KS04498	4	g 180  to enter tfc pat.  SOUTH ARRIVAL - Ctc Sokcho TWR over YANG YANG (DH667142).Fly hdg 350  to enter tfc pat. DEPARTURES - NORTH DEPARTURE - Dep tfc pat hdg 360 , rpt clear at SOKCHO CITY.	200511



KS04498	5	SOUTH DEPARTURE - Dep tfc pat hdg 170 , rpt clear at YANG YANG.	200511



KS13888	1	FUEL - J8. RESTRICTED - Opr 2300-0800Z mon-Fri; 2300-0300Z Sat; OT O/R 1 hr. SVFR not auth.	200303



KS13888	2	TRAFFIC PATTERN - N, F/W: 1200ft; R/W: 800ft. ARRIVALS - NORTH ARRIVAL - Ctc Jeonju twr at CP A (CE270785), fly hdg 145  to tfc pat.  SOUTH ARRIVAL - Ctc Jeonju twr at CP B (CE336673), fly hdg 325 , CROSS R	200303



KS13888	3	WY 1000ft AGL to N tfc pat.  EAST ARRIVAL - Ctc Jeonju twr at CP C (CE245795), fly hdg 215  to tfc pat. DEPARTURES - NORTH DEPARTURE - Flw twr direction to CP A.  SOUTH DEPARTURE - Flw	200303



KS13888	4	twr direction to CP B.  EAST DEPARTURE - Flw twr direction to CP C.	200303



KS23347	1	FUEL - 115; J8-Ltd to 300 gal per tran acft.  Greater quantities 48 hr PPR.  Ltdtran prk avbl Army ramp (UH60 or smaller) 24 hr PPR, ctc DRAGON OPS M741-6302/6640.  Reful is ltd to US Navy only.	200205



KS23347	2	RESTRICTED - PPR 24 hr PN DSN 741-6408.  No NVD opr within Seoul CTLZ. R/W VFR, 1000/2, F/W VFR, 3000/3.   Avoid proh areas (RK)P73 and (RK)P518.  Acft will notcros within 5 NM rad of AB wo clnc fr twr.  F/W acft cros btn 020  -060  byd 11	200205



KS23347	3	DME fr SOL TACAN, maint 3500 ft to avoid acft dep Rwy 01 and 02. CAUTION -  CP ALPHA (CG300524) is lctd near (RK)P73 vcnty CP 1, 2 and 22.  Hi-voltage p-line cros IP BRAVO (CG320351) W to E at 600 ft, 1500 ft SR-SS.  Strong a	200205



KS23347	4	nd variable cros wind Rwy 20.  Intmt para drops at R-35 and vcnty P-271 and Milsari (7 NM NE fr AB).  Ocnl rdo blind spot vcnty CP ALPHA  and CP DELTA (CG266481) due to mt.	200205



KS23347	5	TRAFFIC PATTERN - Jet acft 360  overhead, E tfc pat 1700 ft; convl acft multi-eng E tfc pat 1500 ft; W tfc pat 1800 ft; single eng 1200 ft SR-SS, 1500 ft SS-SR.Copters W tfc pat 700 ft day and ngt, not exceeding the EOR or parl twy.   US	200205



KS23347	6	Army copter tfc exp ldg to parl twy or Twy 5, abm Dragon Ramp or Dragon Pad.  VFR acft dep N, dep tfc drct CP ALPHA (CG300524) at 1000 ft max. MISCELLANEOUS - Seoul AB CTLZ consists of airspace within a 5 NM rad of Seoul AB	200205



KS23347	7	sfc to 4000 ft.  Only O-2 acft use VFR reporting points E (CG385226, 5.5 NM E 3000 ft) F (CG363373, 4.5 NM SE 3000 ft), G (CG577499, 14 NM ENE 4500 ft-5500 ft)and H (CG418418, 5.2 NM NE 3000 ft).  All US acft ctc DRAGON OPS prior to taxi	200205



KS23347	8	after ldg.  AMC msn aircrews ctc Air Mobility Control Cntr - (AMC Comd Post), call sign BRICKWALL, with arr and dep info.  HF fone patch to AMCC thru YOKOTA AWY.  USAF wx briefing 2000-0800Z Mon-Fri, clsd Sat, Sun and hol.  Remote wx briefi	200205



KS23347	9	ng avbl fr Camp Humphreys, fone M753-7740/7743. ARRIVALS - H-208 ARRIVAL - Cross CP ALPHA (CG300524) at 1300 ft, ctc Seoul Twr,fly hdg 145  to enter W tfc.  Land as dctd.  CP ALPHA Rte is rstd to tfc btw K-	200205



KS23347	10	16 and H-208, all other tfc will use NORTH ARRIVAL.  NORTH ARRIVAL - Cross CP DELTA (CG266481) at 1000 ft and descend to 800 ft ASAP.  Ctc Seoul Twr, flw along Jang Jae Hwy and enter tfc as dctd by twr.  SOUTH ARRIVAL - Ctc Seoul Twr at IP	200205



KS23347	11	BRAVO (CG320351) at 1000 ft and descend to 800 ft within 1 NM, parl rgt side of Seoul-Busan Expressway to enter W tfc unless dctd to hold at CP CHARLIE (CG278402).	200205



KS23347	12	DEPARTURES - NORTH DEPARTURE - Dep as dctd by twr in dir of active rwy.  Pick up hdg of 325 , 1000 ft to CP ALPHA.  SOUTH DEPARTURE - Dep as dctd by twr in dir of active rwy, dep tfc pat 230  to intcp Seoul-Busan Hwy.  Parl left side of h	200205



KS23347	13	wy at 700 ft to IP BRAVO. TRANSITIONS -  VFR acft tran CTLZ N-S maint flt along expressway and ctc twr prior to entering CTLZ.  Ctc twr at IP BRAVO (CG320351) or CP DELTA (CG266481).	200205



KS23937	1	LIGHTING - Rwy 32 SALSF. Rwy 14 MALSR.  PAPI Rwy 14/32.  PAR Rwy 14 full stop only.  HIRL O/S dur NVD trng, ctc Desiderio Twr for advsy and return of lgt 10 mininbd.	200510



KS23937	2	FUEL - J8 avbl - Hot refuel avbl 0000-1500Z Mon-Fri exc US/Korean hol, 7 day PPR.  Ctc afld OPS 753-7555/7742.  Exp delays.  USFK Form 46 EK req for ROK acft refuel.	200510



KS23937	3	RESTRICTED - Ovft of Camp Humphreys proh.  2 hr PPR rqr for tran prk and Safe Haven Pad,   ctc afld OPS 753-7742/7636.  2 hr PPR rqr for Alpha Pad, ctc Tiger PC753-7093/7095.	200510



KS23937	4	CAUTION - VFR corridors extn 1 SM either side of cntrln on rte. Extv copter testflt and trng.  Unlgtd twr at CP3 (240 ft AGL).  NW arr/dep to/fr A 511 exer caution while trans W of K 55 due to haz mil opr.	200510



KS23937	5	NOISE ABATEMENT - Arr/dep to/fr A 511 will avoid ovft of An-jung-ri, aprx 1 NM rad of CF276929 and Pyongtaek, aprx 1 NM rad of CF297957. MISCELLANEOUS - Extv NVD trng Mon, Wed and Fri 0900-1500Z. GCA opr hr 2230-1430Z	200510



KS23937	6	Mon-Fri, closed US and Korean hol. Phone 753-6312. ARRIVALS - ALPHA PAD - Departure hdg 290 deg, arrival hdg 110 deg.   NE ARRIVAL - ctc Desiderio Twr at Osan SE (CG343012).  Proceed drct to CP1 (CF286979).  E	200510



KS23937	7	nter tfc on rgt downwind or left base leg.    SE ARRIVAL - ctc Desiderio Twr at Songhwan (CF339847).  Follow rgt side of County Hwy 1 to CP2 (CF319931).  Enter left downwind or rgt base.  OPTION - Straight in fr Songhwan upon twr approval.	200510



KS23937	8	SW ARRIVAL - ctc Desiderio Twr at CP Dam (CF140846).  One-way tfc fr CP Dam to tfc pat.  Follow S side of river to CP3 (CF198877).  Enter left or rgt downwind.	200510



KS23937	9	DEPARTURES - NE DEPARTURE RWY 32 - remain on rgt downwind til abm CP2, drct CP2, drct CP River Bridge on Hwy 1 (CF37319274) and rpt clear.    NE DEPARTURE RWY14 - fr left crosswind, drct CP2, drct River Bridge on Hwy 1 (CF37319274) and r	200510



KS23937	10	pt clear.   SE DEPARTURE RWY 32- rgt downwind til abm CP2, drct CP2, follow rgt side of County Hwy 1 to CP Songhwan and rpt clear.  OPTION - straight out dep toCP Songhwan upon twr approval.    SW DEPARTURE RWY 32 - outbound tfc only fr tf	200510



KS23937	11	c pat to CP Lake (CF248837).  Remain left downwind til ovr County Hwy 45, followHwy 45 to CP Lake and rpt clear.    SW DEPARTURE RWY 14 - outbound tfc only to CP Lake (CF248837). Rgt crosswind til over County Hwy 45.  Follow Hwy 45 to CP L	200510



KS23937	12	ake and rpt clear.   NW DEPARTURE RWY 32 -drct CP4, drct Osan SW and rpt clear. NW DEPARTURE RWY 14 - fr downwind proceed drct CP4, hdg 325  to Osan SW and rpt clear.  SPECIAL VFR - R/W day 500-1/2, ngt 1000-1, F/W 1000-2.   NE ARRIVAL -	200510



KS23937	13	Hold at dam. All acft ctc Desiderio Twr inbound. More than one ARCT or one flt may operate under SVFR in Class D airspace at the discretion of ctl twr.	200510



KS29498	1	LIGHTING - 2 hr PPR. FUEL - J8 (hot refuel avbl 1 hr PPR). RESTRICTED - Gaeumgang Twr opr 2300-0800Z Mon-Fri, 2300-0300Z Sat, clsd Sun and	200303



KS29498	2	Hol. CAUTION - Hvy tfc 2300-0800Z Mon-Fri. when inbd dir fr CP A, avoid OH-23 trng area, alt 700 ft.  135ft hill 450ft W of rwy; houses 240ft W of rwy; 36ft cable 22	200303



KS29498	3	0ft W of rwy; 12ft bank 300ft SE of rwy; 10ft fuel tank btn rwy and parl twy N end. TRAFFIC PATTERN - S F/W 1500ft; R/W 1000ft.	200303



KS29498	4	ARRIVALS - F/W: Ctc Geumgang TWR over CP B (CF448387) at or above 2000ft, proceed to RIFLE RANGE (CF474452), or C 528 (CF456480) for downwind entry.   R/W: Ctc Geumgang TWR over CP A (CF538437) at or above 1500ft, cross NAE PAN STATION (C	200303



KS29498	5	F501472) at or above 1000ft, proceed straight to Twy Pad. DEPARTURES - F/W: Rwy 32 - Climb direct.  Rwy 14 - 45  left turn on crosswindleg.  R/W: Rwy 32 - clsd to R/W tfc.  Rwy 14 - climb to 500ft, 45  left turn at N	200303



KS29498	6	AEPAN STATION.	200303



KS51338	1	LIGHTING - 2 hr PPR. FUEL - J8, No fuel to US Army. RESTRICTED - Opr 2300-0800Z Mon-Fri, 2300-0300Z Sat, clsd Sun.  Ot 1 hr PPR.  VF	200302



