ATS_IDENT	SEQ_NBR	DIRECTION	TYPE	ICAO	RMK_SEQ	REMARK	CYCLE_DATE
R30	9690	W	W	UELL	1	VERT LIMITS ARE FL397/FL237 AND FL528/FL430.  FL528/FL430 AVAILABLE ON AGREEMENTWITH ATC.  BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9700	W	W	UELL	1	VERT LIMITS ARE FL397/FL237 AND FL528/FL430.  FL528/FL430 AVAILABLE ON AGREEMENTWITH ATC.  BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9710	W	W	UELL	1	VERT LIMITS ARE FL397/FL237 AND FL528/FL430.  FL528/FL430 AVAILABLE ON AGREEMENTWITH ATC.  BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9720	W	W	UELL	1	VERT LIMITS ARE FL397/FL237 AND FL528/FL430.  FL528/FL430 AVAILABLE ON AGREEMENTWITH ATC.  BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9730	W	W	UEMO	1	VERT LIMITS ARE FL397/FL237 AND FL528/FL430.  FL528/FL430 AVAILABLE ON AGREEMENTWITH ATC.  BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9740	W	W	UEMO	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.  VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430AVAILABLE ON AGREEMENT WITH ATC.	200602
R30	9750	W	W	UERR	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.  VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430AVAILABLE ON AGREEMENT WITH ATC.	200602
R30	9760	W	W	UERR	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE. VERT LIMITS ARE FL397/FL266 AND FL528/FL430. FL528/FL430ARE AVAILABLE ON COORDINATION WITH ATC.	200602
R30	9770	W	W	UERR	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE. VERT LIMITS ARE FL397/FL266 AND FL528/FL430. FL528/FL430ARE AVAILABLE ON COORDINATION WITH ATC.	200602
R30	9780	W	W	UNIT	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9790	W	W	UNIT	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9800	W	W	UOTT	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9810	W	W	UOTT	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200603
R30	9820	W	W	USDS	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9830	W	W	USDS	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9840	W	W	USDD	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9850	W	W	USDD	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9860	W	W	USDD	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9870	W	W	UUYP	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.	200602
R30	9880	W	W	UUYY	1	BETWEEN UKHTA VOR UHT AND EKIMCHAN NDB QA IS AUTHORIZED FOR ACFT WHICH HAVE MACHNUMBER 0.84 AND ABOVE.  FLIGHT LEVELS FROM FL299/ FL381 ARE CLOSED FOR NO-SCHEDULED ACFT BETWEEN 0900-1200  DAILY ON SEG AKADA -NODES.	200602
R30	9890	W	W	UUYY	1	FLIGHT LEVELS FROM FL299/ FL381 ARE CLOSED FOR NO-SCHEDULED ACFT BETWEEN 0900-1200  DAILY ON SEG AKADA -NODES.	200602
R30	9900	W	W	UUYY	1	FLIGHT LEVELS FROM FL299/ FL381 ARE CLOSED FOR NO-SCHEDULED ACFT BETWEEN 0900-1200  DAILY ON SEG AKADA -NODES.	200602
R30	9960	W	W	ULLL	1	Vert Limits are FL397/FL348, FL 331/FL168, and FL88/FL79.  FL 397/FL348 AVBL on coordination with ATC.	200602
R346	30	E	W	UWWW	1	VERT LIMITS FL397/FL207.  FL187/FL50 ONE WAY EAST.	200506
R346	40	E	W	UWWW	1	VERT LIMITS FL397/FL207.  FL187/FL50 ONE WAY EAST.	200506
R346	60	E	W	UWWW	1	VERT LIMITS FL98/FL59 AND FL397/FL178.	200312
R346	9940	W	W	UWWW	1	VERT LIMITS FL98/FL59 AND FL397/FL178.	200312
R346	9960	W	W	UWWW	1	VERT LIMITS FL397/FL207.  FL187/FL50 ONE WAY EAST.	200506
R346	9970	W	W	UWWW	1	VERT LIMITS FL397/FL207.  FL187/FL50 ONE WAY EAST.	200506
R347	40	E	W	UHWW	1	NORTH BOUND AVAILABLE 0700-2000Z++ daily by coordination with Vladivostok ACC. VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
R347	50	E	W	UHWW	1	NORTH BOUND AVAILABLE 0700-2000Z++ daily by coordination with Vladivostok ACC. VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
R347	9950	W	W	UHWW	1	NORTH BOUND AVAILABLE 0700-2000Z++ daily by coordination with Vladivostok ACC. VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
R347	9960	W	W	UHWW	1	NORTH BOUND AVAILABLE 0700-2000Z++ daily by coordination with Vladivostok ACC. VERT LIMITS ARE FL397/FL299 AND FL528/FL430. FL528/FL430 AVAILABLE ON AGREEMENT WITH ATC.	200313
R351	10	E	W	UINN	1	VERT LIMITS FL151/FL109 AND FL397/FL158.	200312
R351	20	E	W	UIBB	1	VERT LIMITS FL151/FL109 AND FL397/FL158.	200312
R351	9980	W	W	UIBB	1	VERT LIMITS FL151/FL109 AND FL397/FL158.	200312
R351	9990	W	W	UINN	1	VERT LIMITS FL151/FL109 AND FL397/FL158.	200312
R355	50	E	W	ULAA	1	VERT LIMITS FL282/237 AND FL462/299.  FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
R355	60	E	W	ULAA	1	VERT LIMITS FL282/237 AND FL462/299.  FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200513
R355	70	E	W	ULAA	1	VERT LIMITS FL282/237 AND FL462/299.  FL 282/237 AVAILABLE ON WEEKDAYS BY ATC UNIT COORDINATION.	200603
R361	40	W	W	UWPP	1	VERT LIMITS FL98/FL59 AND FL380/FL178.	200313
R367	20	E	W	URRV	1	VERT LIMITS ARE FL108/FL197,  FL207/FL430.	200312
R367	9980	W	W	URRV	1	VERT LIMITS ARE FL108/FL197,  FL207/FL430.	200312
R369	9990	E	W	UUWV	1	VERT LIMITS FL216/FL158. FL397/FL227 ONE WAY WEST.	200506
R369	10	W	W	UUWV	1	VERT LIMITS FL216/FL158. FL397/FL227 ONE WAY WEST.	200506
R401	70	E	R	OOMM	1	Airway between EGROK and MUSAP only available for traffic landing or overflying northern UAE airports between FL160 and FL240. Traffic FL260 and above shall route via UR401 from VELIK.	200513
R401	80	E	R	OOMM	1	AIRWAY BETWEEN VELIK AND MUSAP ONLY AVAILABLE FOR TRAFFIC LANDING OR OVERFLYING UAE AIRPORTS FL260 AND ABOVE. TRAFFIC BETWEEN FL150 AND FL250 SHALL ROUTE VIA P304.	200513
R401	90	E	R	OOMM	1	AIRWAY BETWEEN VELIK AND MUSAP ONLY AVAILABLE FOR TRAFFIC LANDING OR OVERFLYING UAE AIRPORTS FL260 AND ABOVE. TRAFFIC BETWEEN FL150 AND FL250 SHALL ROUTE VIA P304.	200513
R401	100	E	R	OOMM	1	AIRWAY BETWEEN VELIK AND MUSAP ONLY AVAILABLE FOR TRAFFIC LANDING OR OVERFLYING UAE AIRPORTS FL260 AND ABOVE. TRAFFIC BETWEEN FL150 AND FL250 SHALL ROUTE VIA P304.	200513
R401	110	E	R	OOMM	1	AIRWAY BETWEEN VELIK AND MUSAP ONLY AVAILABLE FOR TRAFFIC LANDING OR OVERFLYING UAE AIRPORTS FL260 AND ABOVE. TRAFFIC BETWEEN FL150 AND FL250 SHALL ROUTE VIA P304.	200513
R401	120	E	R	OOMM	1	AIRWAY BETWEEN VELIK AND MUSAP ONLY AVAILABLE FOR TRAFFIC LANDING OR OVERFLYING UAE AIRPORTS FL260 AND ABOVE. TRAFFIC BETWEEN FL150 AND FL250 SHALL ROUTE VIA P304.	200512
R401	130	E	W	OOMM	1	Northbound traffic only. Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Widthbelow 10,500ft 10NM.	200506
R401	140	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	150	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	160	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	170	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	180	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	190	E	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9810	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9820	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9830	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9840	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9850	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9860	W	W	OMAE	1	Not available for international dep from the Northern Emirates. Traffic landing in Dubai or Sarjah shall flight plan MUSAP-BUBIN. Width below 10,500ft 10NM.	200506
R401	9930	W	R	OOMM	1	Airway between EGROK and MUSAP only available for traffic landing or overflying northern UAE airports between FL160 and FL240. Traffic FL260 and above shall route via UR401 from VELIK.	200513
R446	10	E	W	UHHH	1	Vert Limits FL528/FL430 and FL397/FL332.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	20	E	W	UHKM	1	Vert Limits FL528/FL430 and FL397/FL332.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	30	E	W	UHKM	1	Vert Limits FL528/FL430 and FL397/FL299.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	40	E	W	UHSS	1	Vert Limits FL528/FL430 and FL397/FL168.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	50	E	W	UHSS	1	Vert Limits FL528/FL430 and FL397/FL99.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	60	E	W	UHSS	1	Vert Limits FL528/FL332 and FL217/FL89.  FL528/FL332 AVBL on coordination with ATC.	200602
R446	70	E	W	UHSS	1	VERT LIMITS ARE FL528/FL236 AND FL217/FL98.  FL 528/FL236 AVAILABLE AFTER COORDINATION WITH ATC..	200602
R446	80	E	W	UHSS	1	VERT LIMITS ARE FL331/FL138 AND FL528/FL348.  AWY AVBL ON AGREEMENT WITH ATC.	200602
R446	90	E	W	UHSS	1	VERT LIMITS ARE FL331/FL138 AND FL528/FL348.  AWY AVBL ON AGREEMENT WITH ATC.	200602
R446	9910	W	W	UHSS	1	VERT LIMITS ARE FL331/FL138 AND FL528/FL348.  AWY AVBL ON AGREEMENT WITH ATC.	200602
R446	9920	W	W	UHSS	1	VERT LIMITS ARE FL331/FL138 AND FL528/FL348.  AWY AVBL ON AGREEMENT WITH ATC.	200602
R446	9930	W	W	UHSS	1	VERT LIMITS ARE FL528/FL236 AND FL217/FL98.  FL 528/FL236 AVAILABLE AFTER COORDINATION WITH ATC..	200602
R446	9940	W	W	UHSS	1	Vert Limits FL528/FL332 and FL217/FL89.  FL528/FL332 AVBL on coordination with ATC.	200602
R446	9950	W	W	UHSS	1	Vert Limits FL528/FL430 and FL397/FL99.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	9960	W	W	UHSS	1	Vert Limits FL528/FL430 and FL397/FL168.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	9970	W	W	UHKM	1	Vert Limits FL528/FL430 and FL397/FL299.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	9980	W	W	UHKM	1	Vert Limits FL528/FL430 and FL397/FL332.  FL528/FL430 AVBL on coordination with ATC.	200602
R446	9990	W	W	UHHH	1	Vert Limits FL528/FL430 and FL397/FL332.  FL528/FL430 AVBL on coordination with ATC.	200602
R45	30	E	W	LYBA	1	Not avbl for tfc above FL190 with dest LYPG.	200504
R45	9970	W	W	LYBA	1	Not avbl for tfc above FL190 with dest LYPG.	200504
R452	70	E	W	UHWW	1	VERT LIMITS ARE FL380/FL168 AND FL528/FL397. FL528/FL397 AVAILABLE ON AGREEMENT WITH ATC.	200313
R452	110	E	W	UHWW	1	VERT LIMITS ARE FL331/FL299 AND FL528/FL348. FL528/FL348 AVAILABLE ON AGREEMENT WITH ATC.	200313
R452	120	E	W	UHWW	1	VERT LIMITS ARE FL331/FL299 AND FL528/FL348. FL528/FL348 AVAILABLE ON AGREEMENT WITH ATC.	200312
R452	9880	W	W	UHWW	1	VERT LIMITS ARE FL331/FL299 AND FL528/FL348. FL528/FL348 AVAILABLE ON AGREEMENT WITH ATC.	200312
R452	9890	W	W	UHWW	1	VERT LIMITS ARE FL331/FL299 AND FL528/FL348. FL528/FL348 AVAILABLE ON AGREEMENT WITH ATC.	200313
R452	9930	W	W	UHWW	1	VERT LIMITS ARE FL380/FL168 AND FL528/FL397. FL528/FL397 AVAILABLE ON AGREEMENT WITH ATC.	200313
R47	90	E	W	LECM	1	LIABLE TO LED98 ACTIVITY.	200511
R47	9910	W	W	LECM	1	LIABLE TO LED98 ACTIVITY.	200511
R478	10	E	W	UIII	1	AWY AVBL 0000-1359 ON REQUEST. 1400-2359 WITHOUT RESTRICTION.	200506
R478	20	E	W	UIII	1	AWY AVBL 0000-1359 ON REQUEST. 1400-2359 WITHOUT RESTRICTION.	200506
R478	9980	W	W	UIII	1	AWY AVBL 0000-1359 ON REQUEST. 1400-2359 WITHOUT RESTRICTION.	200506
R478	9990	W	W	UIII	1	AWY AVBL 0000-1359 ON REQUEST. 1400-2359 WITHOUT RESTRICTION.	200506
R480	70	E	W	UWKD	1	VERT LIMITS FL98/FL89 AND FL397/FL168.	200602
R480	80	E	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200602
R480	90	E	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200602
R480	130	E	W	UWUU	1	VERT LIMITS FL397/FL79 AND FL69. ONE EAST BOUND TRAFFIC AT FL69.	200602
R480	170	E	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL148. FL246/FL148 ARE ONE WAY EAST BOUND.	200602
R480	180	E	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL40. FL246/FL40 ARE ONE WAY EAST BOUND.	200602
R480	190	E	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL60. FL246/FL60 ARE ONE WAY EAST BOUND.	200602
R480	9810	W	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL60. FL246/FL60 ARE ONE WAY EAST BOUND.	200602
R480	9820	W	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL40. FL246/FL40 ARE ONE WAY EAST BOUND.	200602
R480	9830	W	W	USCC	1	VERT LIMITS ARE FL429/FL256 AND FL246/FL148. FL246/FL148 ARE ONE WAY EAST BOUND.	200602
R480	9870	W	W	UWUU	1	VERT LIMITS FL397/FL79 AND FL69. ONE EAST BOUND TRAFFIC AT FL69.	200602
R480	9910	W	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200602
R480	9920	W	W	UWKD	1	VERT LIMITS FL98/FL50 AND FL397/FL168.	200602
R480	9930	W	W	UWKD	1	VERT LIMITS FL98/FL89 AND FL397/FL168.	200602
R481	9910	E	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL157.	200312
R481	9980	E	W	USCC	1	VERT LIMITS FL429/FL256 AND FL246/FL79. FL246/FL79 ARE ONE WAY WEST BOUND.	200312
R481	9990	E	W	USCC	1	VERT LIMITS FL429/FL256 AND FL246/FL79. FL246/FL79 ARE ONE WAY WEST BOUND.	200312
R481	10	W	W	USCC	1	VERT LIMITS FL429/FL256 AND FL246/FL79. FL246/FL79 ARE ONE WAY WEST BOUND.	200312
R481	20	W	W	USCC	1	VERT LIMITS FL429/FL256 AND FL246/FL79. FL246/FL79 ARE ONE WAY WEST BOUND.	200312
R481	90	W	W	UWKD	1	VERT LIMITS FL98/FL59 AND FL397/FL157.	200312
R486	10	W	W	USCC	1	VERT LIMITS FL98/FL50 AND FL380/FL177.	200312
R486	20	W	W	USCC	1	VERT LIMITS FL98/FL50 AND FL380/FL177.	200313
R486	30	W	W	USSS	1	VERT LIMITS FL98/FL59 AND FL381/FL177.	200602
R487	10	E	W	UUWV	1	VERT LIMITS ARE FL98/FL89, FL397/FL138.	200602
R487	50	E	W	USKK	1	VERT LIMITS ARE FL98/FL50 AND FL397/FL137.	200602
R487	9950	W	W	USKK	1	VERT LIMITS ARE FL98/FL50 AND FL397/FL137.	200602
R487	9990	W	W	UUWV	1	VERT LIMITS ARE FL98/FL89, FL397/FL138.	200602
R492	10	E	W	LFRR	1	DIN-VIREX above FL 115 useable only on clearance from ACC when LFR7B is active.	200405
R492	9990	W	W	LFRR	1	DIN-VIREX above FL 115 useable only on clearance from ACC when LFR7B is active.	200405
R494	10	E	W	UEEE	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R494	20	E	W	UEEE	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R494	30	E	W	UEVV	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R494	9970	W	W	UEVV	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R494	9980	W	W	UEEE	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R494	9990	W	W	UEEE	1	VERT LIMITS FL429/FL315.  FL528/FL463 AVBL ON REQUEST WITH ATC.	200508
R50	10	E	W	LFRR	1	Above FL 115 useable only on ACC clearance when LFR7B is active.	200405
R50	30	E	W	LFFF	1	Transit LFR10 provided per special ACC instruction.	200405
R50	9970	W	W	LFFF	1	Transit LFR10 provided per special ACC instruction.	200405
R50	9990	W	W	LFRR	1	Above FL 115 useable only on ACC clearance when LFR7B is active.	200405
R57	10	E	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200508
R57	20	E	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200508
R57	30	E	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	40	E	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	50	E	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	9950	W	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	9960	W	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	9970	W	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200603
R57	9980	W	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200508
R57	9990	W	W	EHAA	1	Only for flights between Schiphol/Rotterdam/valkenburg-Eindhoven and Maastricht Aachen.  Schiphol traffic.  Departures Schiphol will be cleared vis LEKKO Departure route and intercept R57 over INKET.	200508
R58	10	E	W	ULOL	1	VERT LIMITS FL118/FL50 AND FL397/FL187.	200312
R58	20	E	W	ULOL	1	VERT LIMITS FL397/FL299 AND FL226/FL217.  FL462/FL430 AVBL ON COORDINATION WITH ATC.	200506
R58	9980	W	W	ULOL	1	VERT LIMITS FL397/FL299 AND FL226/FL217.  FL462/FL430 AVBL ON COORDINATION WITH ATC.	200506
R58	9990	W	W	ULOL	1	VERT LIMITS FL118/FL50 AND FL397/FL187.	200312
R583	10	E	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R583	20	E	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R583	30	E	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R583	40	E	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200411
R583	50	E	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	60	E	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	70	E	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	80	E	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	90	E	O	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200411
R583	100	E	O	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200602
R583	9900	W	O	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200602
R583	9910	W	O	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200411
R583	9920	W	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	9930	W	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	9940	W	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	9950	W	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200512
R583	9960	W	W	RORG	1	FL390 AND ABV EAST/WEST BOUND, BLW FL390 EAST BOUND ONLY.	200411
R583	9970	W	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R583	9980	W	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R583	9990	W	W	RCAA	1	1. WESTBOUND AUTHORIZED FL 390 OR ABV.  2.  TAIPEI FIR OVERFLIGHT ONLY WO ATC CLNC.	200602
R659	210	E	R	OBBB	1	RNAV ROUTE PURDA TO MARMI NOT AVBL, ACTIVATED BY NOTAM.	200510
R659	220	E	R	OBBB	1	RNAV ROUTE PURDA TO MARMI NOT AVBL, ACTIVATED BY NOTAM.	200510
R659	9780	W	R	OBBB	1	RNAV ROUTE PURDA TO MARMI NOT AVBL, ACTIVATED BY NOTAM.	200510
R659	9790	W	R	OBBB	1	RNAV ROUTE PURDA TO MARMI NOT AVBL, ACTIVATED BY NOTAM.	200510
R66	10	E	W	LFRR	1	KORER to ARE, lower boundary is FL 95 when Lorient TCA is active.	200405
R66	20	E	W	LFRR	1	KORER to ARE, lower boundary is FL 95 when Lorient TCA is active.	200405
R66	160	E	W	LFBB	1	RISUM to SINPO segment above FL105 only on ATC instruction.	200411
R66	170	E	W	LFMM	1	RISUM to SINPO segment above FL105 only on ATC instruction.	200411
R66	180	E	W	LFMM	1	RISUM to SINPO segment above FL105 only on ATC instruction.	200411
R66	9820	W	W	LFMM	1	RISUM to SINPO segment above FL105 only on ATC instruction.	200411
